match_id,match_name,team_id,team_name,is_home,player_id,player_name,goals_scored,minutes_played
711,3 Left Feet vs Meanies,11,Meanies,False,150,Andrew Rodriguez,2,80
17,"Look Ma, No Hands vs 3 Left Feet",7,3 Left Feet,False,166,Cynthia Carpenter,0,70
36,Sons Of Chuck Norris vs Miscellaneous,3,Sons Of Chuck Norris,True,62,Sandra Chen,0,69
910,Easily Nauseous vs The Strongest Football Club,9,Easily Nauseous,True,188,Gerald Owens,1,69
311,Sons Of Chuck Norris vs Meanies,11,Meanies,False,50,David Anderson,1,70
915,Easily Nauseous vs Kicking You,9,Easily Nauseous,True,188,Gerald Owens,0,81
28,Formerly In Shape Stars vs 11 Men In Flight,2,Formerly In Shape Stars,True,181,Joseph Maldonado,0,84
513,Marauders vs Lost,13,Lost,False,52,Lauren Moreno,3,52
517,Marauders vs We Like Puppies,17,We Like Puppies,False,56,Jonathan Salazar,0,76
813,11 Men In Flight vs Lost,13,Lost,False,52,Lauren Moreno,0,78
57,Marauders vs 3 Left Feet,7,3 Left Feet,False,166,Cynthia Carpenter,0,71
915,Easily Nauseous vs Kicking You,15,Kicking You,False,174,Andrew Cox,0,76
1116,Meanies vs Fat Married People,16,Fat Married People,False,195,Charles Wilson,0,81
15,"Look Ma, No Hands vs Marauders",5,Marauders,False,164,Jane Dixon,1,57
119,"Look Ma, No Hands vs Nagoya Grampus Eight",1,"Look Ma, No Hands",True,120,Courtney Thompson,0,60
812,11 Men In Flight vs Killer Giants,8,11 Men In Flight,True,47,Christopher Gates Jr.,2,62
13,"Look Ma, No Hands vs Sons Of Chuck Norris",3,Sons Of Chuck Norris,False,22,Kristina Strong,0,55
48,Benchwarmers vs 11 Men In Flight,4,Benchwarmers,True,143,Jennifer Anderson,0,80
820,11 Men In Flight vs Two Left Feet,20,Two Left Feet,False,139,Amy Williams,0,85
58,Marauders vs 11 Men In Flight,5,Marauders,True,184,Bruce Li,1,68
13,"Look Ma, No Hands vs Sons Of Chuck Norris",3,Sons Of Chuck Norris,False,62,Sandra Chen,0,49
320,Sons Of Chuck Norris vs Two Left Feet,3,Sons Of Chuck Norris,True,142,Kurt May,0,49
39,Sons Of Chuck Norris vs Easily Nauseous,3,Sons Of Chuck Norris,True,22,Kristina Strong,0,49
717,3 Left Feet vs We Like Puppies,17,We Like Puppies,False,196,Dustin Moore,0,79
1220,Killer Giants vs Two Left Feet,12,Killer Giants,True,51,Tammy Evans,0,78
24,Formerly In Shape Stars vs Benchwarmers,2,Formerly In Shape Stars,True,101,Caitlyn Wright,0,57
1018,The Strongest Football Club vs Aliens,10,The Strongest Football Club,True,129,Amber Le,0,65
413,Benchwarmers vs Lost,13,Lost,False,172,Brittney Murphy,1,55
811,11 Men In Flight vs Meanies,8,11 Men In Flight,True,127,Chad Ferguson,0,89
114,"Look Ma, No Hands vs Cape Coast Mysterious Dwarves",14,Cape Coast Mysterious Dwarves,False,153,Jared Bass,0,53
25,Formerly In Shape Stars vs Marauders,2,Formerly In Shape Stars,True,1,Dr. Haley Murphy,1,45
1015,The Strongest Football Club vs Kicking You,10,The Strongest Football Club,True,69,Latoya Myers,0,65
59,Marauders vs Easily Nauseous,5,Marauders,True,64,Brittany Hawkins,0,74
115,"Look Ma, No Hands vs Kicking You",1,"Look Ma, No Hands",True,200,Christine Bennett,2,68
811,11 Men In Flight vs Meanies,11,Meanies,False,50,David Anderson,0,55
613,Miscellaneous vs Lost,13,Lost,False,192,Jennifer Price,0,89
117,"Look Ma, No Hands vs We Like Puppies",1,"Look Ma, No Hands",True,180,Laura Colon,0,88
618,Miscellaneous vs Aliens,6,Miscellaneous,True,165,Stephen Clark,1,47
1116,Meanies vs Fat Married People,11,Meanies,True,210,Matthew Jones,0,47
1013,The Strongest Football Club vs Lost,13,Lost,False,132,Jonathan Montgomery,0,70
518,Marauders vs Aliens,5,Marauders,True,84,Sarah Duncan,1,79
318,Sons Of Chuck Norris vs Aliens,3,Sons Of Chuck Norris,True,142,Kurt May,0,66
520,Marauders vs Two Left Feet,5,Marauders,True,184,Bruce Li,0,62
314,Sons Of Chuck Norris vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,133,Mario Webster,1,77
820,11 Men In Flight vs Two Left Feet,20,Two Left Feet,False,59,Ashley Jones,1,74
59,Marauders vs Easily Nauseous,5,Marauders,True,84,Sarah Duncan,1,71
514,Marauders vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,33,Jason Cain,1,70
215,Formerly In Shape Stars vs Kicking You,2,Formerly In Shape Stars,True,41,Julie Villa,0,54
27,Formerly In Shape Stars vs 3 Left Feet,7,3 Left Feet,False,6,Nichole Goodwin,0,67
412,Benchwarmers vs Killer Giants,12,Killer Giants,False,171,Lisa Brooks,0,78
16,"Look Ma, No Hands vs Miscellaneous",1,"Look Ma, No Hands",True,0,Mary Vargas,3,64
26,Formerly In Shape Stars vs Miscellaneous,2,Formerly In Shape Stars,True,201,Tina Bell,1,82
68,Miscellaneous vs 11 Men In Flight,8,11 Men In Flight,False,147,Brian Pacheco,0,90
310,Sons Of Chuck Norris vs The Strongest Football Club,3,Sons Of Chuck Norris,True,82,Kevin Jackson DDS,0,66
312,Sons Of Chuck Norris vs Killer Giants,12,Killer Giants,False,131,Aaron Reyes,0,62
1920,Nagoya Grampus Eight vs Two Left Feet,19,Nagoya Grampus Eight,True,218,Christopher Barnes,0,73
216,Formerly In Shape Stars vs Fat Married People,16,Fat Married People,False,175,Derek Hopkins,0,68
1319,Lost vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,158,Sandra Johnston,1,46
210,Formerly In Shape Stars vs The Strongest Football Club,2,Formerly In Shape Stars,True,141,Andrew Bailey,2,51
912,Easily Nauseous vs Killer Giants,9,Easily Nauseous,True,208,Lauren Williams,0,87
313,Sons Of Chuck Norris vs Lost,13,Lost,False,172,Brittney Murphy,0,85
714,3 Left Feet vs Cape Coast Mysterious Dwarves,7,3 Left Feet,True,186,Jordan Hicks,1,78
518,Marauders vs Aliens,18,Aliens,False,117,Renee Aguilar,0,71
919,Easily Nauseous vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,198,Katelyn Roberts,0,83
520,Marauders vs Two Left Feet,20,Two Left Feet,False,99,Kelli Estrada,2,48
1016,The Strongest Football Club vs Fat Married People,10,The Strongest Football Club,True,9,Randy Johnson,1,83
911,Easily Nauseous vs Meanies,9,Easily Nauseous,True,188,Gerald Owens,1,70
115,"Look Ma, No Hands vs Kicking You",1,"Look Ma, No Hands",True,40,James Mcpherson,1,80
1420,Cape Coast Mysterious Dwarves vs Two Left Feet,20,Two Left Feet,False,199,Donald Navarro,0,70
414,Benchwarmers vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,133,Mario Webster,3,70
58,Marauders vs 11 Men In Flight,8,11 Men In Flight,False,187,Evan Lopez,1,68
1218,Killer Giants vs Aliens,18,Aliens,False,197,Krista Day,1,69
513,Marauders vs Lost,13,Lost,False,72,Dr. Robert Harper,0,61
1118,Meanies vs Aliens,18,Aliens,False,17,Nicholas Richardson,0,85
15,"Look Ma, No Hands vs Marauders",1,"Look Ma, No Hands",True,120,Courtney Thompson,0,65
1314,Lost vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,193,Melissa Espinoza,1,55
1520,Kicking You vs Two Left Feet,15,Kicking You,True,94,Juan Reynolds,0,80
1316,Lost vs Fat Married People,16,Fat Married People,False,35,Deborah Green,0,66
510,Marauders vs The Strongest Football Club,5,Marauders,True,44,Donald Welch,0,66
110,"Look Ma, No Hands vs The Strongest Football Club",10,The Strongest Football Club,False,169,Ryan Jacobs,0,46
47,Benchwarmers vs 3 Left Feet,7,3 Left Feet,False,46,Nicholas Singh,0,89
219,Formerly In Shape Stars vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,58,Sharon Murray,1,88
618,Miscellaneous vs Aliens,6,Miscellaneous,True,5,Bill Pierce,1,86
112,"Look Ma, No Hands vs Killer Giants",12,Killer Giants,False,111,Logan Watts,1,78
78,3 Left Feet vs 11 Men In Flight,7,3 Left Feet,True,66,Shannon Baxter,0,52
615,Miscellaneous vs Kicking You,15,Kicking You,False,214,Steve Robbins,1,67
614,Miscellaneous vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,13,Shane Jackson,0,54
1415,Cape Coast Mysterious Dwarves vs Kicking You,14,Cape Coast Mysterious Dwarves,True,93,Eric Cook,1,67
38,Sons Of Chuck Norris vs 11 Men In Flight,8,11 Men In Flight,False,27,Benjamin Cuevas,0,77
1619,Fat Married People vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,218,Christopher Barnes,1,81
314,Sons Of Chuck Norris vs Cape Coast Mysterious Dwarves,3,Sons Of Chuck Norris,True,162,Aaron Figueroa,0,48
1315,Lost vs Kicking You,13,Lost,True,192,Jennifer Price,0,89
28,Formerly In Shape Stars vs 11 Men In Flight,8,11 Men In Flight,False,7,Kathleen Lewis,0,84
18,"Look Ma, No Hands vs 11 Men In Flight",1,"Look Ma, No Hands",True,180,Laura Colon,0,75
914,Easily Nauseous vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,93,Eric Cook,0,84
613,Miscellaneous vs Lost,13,Lost,False,12,Jill Graham DVM,0,72
611,Miscellaneous vs Meanies,11,Meanies,False,190,Barry Mitchell,0,82
912,Easily Nauseous vs Killer Giants,12,Killer Giants,False,131,Aaron Reyes,0,68
120,"Look Ma, No Hands vs Two Left Feet",1,"Look Ma, No Hands",True,140,Taylor Jones,0,70
1114,Meanies vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,173,Linda Warner,0,78
916,Easily Nauseous vs Fat Married People,16,Fat Married People,False,15,Vanessa Reeves DDS,0,57
1314,Lost vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,13,Shane Jackson,1,46
58,Marauders vs 11 Men In Flight,5,Marauders,True,24,Summer Decker,0,58
39,Sons Of Chuck Norris vs Easily Nauseous,9,Easily Nauseous,False,168,Ms. Crystal Morgan,0,56
1118,Meanies vs Aliens,18,Aliens,False,97,Alison Clay,0,56
315,Sons Of Chuck Norris vs Kicking You,15,Kicking You,False,174,Andrew Cox,0,64
111,"Look Ma, No Hands vs Meanies",1,"Look Ma, No Hands",True,80,Melissa Harvey,0,71
1220,Killer Giants vs Two Left Feet,12,Killer Giants,True,151,Anthony Carpenter,0,66
210,Formerly In Shape Stars vs The Strongest Football Club,2,Formerly In Shape Stars,True,1,Dr. Haley Murphy,0,66
1320,Lost vs Two Left Feet,13,Lost,True,72,Dr. Robert Harper,0,89
1420,Cape Coast Mysterious Dwarves vs Two Left Feet,14,Cape Coast Mysterious Dwarves,True,113,Kim Vargas,1,71
611,Miscellaneous vs Meanies,11,Meanies,False,150,Andrew Rodriguez,3,83
79,3 Left Feet vs Easily Nauseous,7,3 Left Feet,True,46,Nicholas Singh,3,87
213,Formerly In Shape Stars vs Lost,2,Formerly In Shape Stars,True,41,Julie Villa,1,71
1118,Meanies vs Aliens,18,Aliens,False,137,Dan Brown,0,86
510,Marauders vs The Strongest Football Club,10,The Strongest Football Club,False,169,Ryan Jacobs,0,71
414,Benchwarmers vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,193,Melissa Espinoza,0,69
19,"Look Ma, No Hands vs Easily Nauseous",9,Easily Nauseous,False,48,Kari Schmitt,1,64
111,"Look Ma, No Hands vs Meanies",11,Meanies,False,10,Christine Cole,1,48
919,Easily Nauseous vs Nagoya Grampus Eight,9,Easily Nauseous,True,8,Nathan Lewis,0,82
411,Benchwarmers vs Meanies,11,Meanies,False,130,Henry Riddle,0,54
1219,Killer Giants vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,218,Christopher Barnes,0,56
418,Benchwarmers vs Aliens,4,Benchwarmers,True,3,Tony Martin,0,79
38,Sons Of Chuck Norris vs 11 Men In Flight,3,Sons Of Chuck Norris,True,202,Brandon Perez,0,86
316,Sons Of Chuck Norris vs Fat Married People,16,Fat Married People,False,115,Denise Harris,0,56
49,Benchwarmers vs Easily Nauseous,9,Easily Nauseous,False,88,Tanya Morris,0,66
1011,The Strongest Football Club vs Meanies,11,Meanies,False,190,Barry Mitchell,0,54
813,11 Men In Flight vs Lost,8,11 Men In Flight,True,167,Scott Callahan,0,80
211,Formerly In Shape Stars vs Meanies,11,Meanies,False,110,Regina Zhang,1,78
1114,Meanies vs Cape Coast Mysterious Dwarves,11,Meanies,True,70,Jeff Martinez,3,77
911,Easily Nauseous vs Meanies,11,Meanies,False,30,Timothy Marsh,0,88
214,Formerly In Shape Stars vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,33,Jason Cain,1,51
49,Benchwarmers vs Easily Nauseous,4,Benchwarmers,True,183,Dakota Smith,0,49
319,Sons Of Chuck Norris vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,118,John Taylor,0,73
414,Benchwarmers vs Cape Coast Mysterious Dwarves,4,Benchwarmers,True,163,Jamie Lee,0,46
716,3 Left Feet vs Fat Married People,7,3 Left Feet,True,6,Nichole Goodwin,1,68
26,Formerly In Shape Stars vs Miscellaneous,2,Formerly In Shape Stars,True,81,Alicia Rich DDS,1,73
418,Benchwarmers vs Aliens,4,Benchwarmers,True,83,Michael Palmer,0,73
714,3 Left Feet vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,173,Linda Warner,0,71
913,Easily Nauseous vs Lost,13,Lost,False,132,Jonathan Montgomery,0,85
29,Formerly In Shape Stars vs Easily Nauseous,2,Formerly In Shape Stars,True,101,Caitlyn Wright,0,57
516,Marauders vs Fat Married People,16,Fat Married People,False,195,Charles Wilson,0,80
1218,Killer Giants vs Aliens,12,Killer Giants,True,11,Andrea Valentine,1,84
34,Sons Of Chuck Norris vs Benchwarmers,3,Sons Of Chuck Norris,True,182,Kristina Hall,1,55
220,Formerly In Shape Stars vs Two Left Feet,20,Two Left Feet,False,19,Joanna Perry,0,70
1214,Killer Giants vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,193,Melissa Espinoza,1,83
1519,Kicking You vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,198,Katelyn Roberts,0,69
1114,Meanies vs Cape Coast Mysterious Dwarves,11,Meanies,True,170,Thomas Black,0,76
67,Miscellaneous vs 3 Left Feet,7,3 Left Feet,False,66,Shannon Baxter,0,78
120,"Look Ma, No Hands vs Two Left Feet",1,"Look Ma, No Hands",True,80,Melissa Harvey,0,84
212,Formerly In Shape Stars vs Killer Giants,12,Killer Giants,False,151,Anthony Carpenter,0,78
417,Benchwarmers vs We Like Puppies,17,We Like Puppies,False,96,Rebecca Rodriguez,0,46
319,Sons Of Chuck Norris vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,158,Sandra Johnston,0,86
220,Formerly In Shape Stars vs Two Left Feet,20,Two Left Feet,False,59,Ashley Jones,0,69
920,Easily Nauseous vs Two Left Feet,9,Easily Nauseous,True,88,Tanya Morris,0,49
310,Sons Of Chuck Norris vs The Strongest Football Club,3,Sons Of Chuck Norris,True,62,Sandra Chen,0,60
12,"Look Ma, No Hands vs Formerly In Shape Stars",2,Formerly In Shape Stars,False,81,Alicia Rich DDS,0,75
619,Miscellaneous vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,198,Katelyn Roberts,0,88
1011,The Strongest Football Club vs Meanies,11,Meanies,False,210,Matthew Jones,0,69
816,11 Men In Flight vs Fat Married People,8,11 Men In Flight,True,107,Ashley Mckinney,1,71
318,Sons Of Chuck Norris vs Aliens,3,Sons Of Chuck Norris,True,202,Brandon Perez,2,45
15,"Look Ma, No Hands vs Marauders",1,"Look Ma, No Hands",True,0,Mary Vargas,0,61
114,"Look Ma, No Hands vs Cape Coast Mysterious Dwarves",14,Cape Coast Mysterious Dwarves,False,213,Maria Decker,0,54
12,"Look Ma, No Hands vs Formerly In Shape Stars",2,Formerly In Shape Stars,False,21,Mariah Mccullough,1,83
1219,Killer Giants vs Nagoya Grampus Eight,12,Killer Giants,True,51,Tammy Evans,1,69
24,Formerly In Shape Stars vs Benchwarmers,4,Benchwarmers,False,43,Karen Clarke,0,57
117,"Look Ma, No Hands vs We Like Puppies",17,We Like Puppies,False,76,Tristan Chapman,0,77
614,Miscellaneous vs Cape Coast Mysterious Dwarves,6,Miscellaneous,True,185,Amy Valencia,0,82
1314,Lost vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,33,Jason Cain,2,75
1314,Lost vs Cape Coast Mysterious Dwarves,13,Lost,True,12,Jill Graham DVM,0,81
320,Sons Of Chuck Norris vs Two Left Feet,20,Two Left Feet,False,219,Stephanie Brown,0,71
1220,Killer Giants vs Two Left Feet,12,Killer Giants,True,131,Aaron Reyes,1,86
912,Easily Nauseous vs Killer Giants,9,Easily Nauseous,True,148,Robert Adams,0,75
611,Miscellaneous vs Meanies,6,Miscellaneous,True,45,Samuel Turner,0,80
23,Formerly In Shape Stars vs Sons Of Chuck Norris,3,Sons Of Chuck Norris,False,42,Robert Santana,0,82
1011,The Strongest Football Club vs Meanies,10,The Strongest Football Club,True,69,Latoya Myers,2,60
816,11 Men In Flight vs Fat Married People,8,11 Men In Flight,True,47,Christopher Gates Jr.,0,56
515,Marauders vs Kicking You,15,Kicking You,False,74,Todd Robinson,0,66
39,Sons Of Chuck Norris vs Easily Nauseous,3,Sons Of Chuck Norris,True,102,Tanya Gilbert,2,55
319,Sons Of Chuck Norris vs Nagoya Grampus Eight,3,Sons Of Chuck Norris,True,202,Brandon Perez,2,87
57,Marauders vs 3 Left Feet,5,Marauders,True,44,Donald Welch,0,58
1219,Killer Giants vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,198,Katelyn Roberts,2,78
28,Formerly In Shape Stars vs 11 Men In Flight,8,11 Men In Flight,False,207,Frank Lawrence,1,82
1017,The Strongest Football Club vs We Like Puppies,17,We Like Puppies,False,116,Andrew Gonzales,0,82
1214,Killer Giants vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,93,Eric Cook,2,72
117,"Look Ma, No Hands vs We Like Puppies",17,We Like Puppies,False,196,Dustin Moore,0,49
920,Easily Nauseous vs Two Left Feet,9,Easily Nauseous,True,8,Nathan Lewis,0,83
611,Miscellaneous vs Meanies,6,Miscellaneous,True,145,Christine Dickson,0,79
311,Sons Of Chuck Norris vs Meanies,11,Meanies,False,90,Kristen Costa MD,0,47
17,"Look Ma, No Hands vs 3 Left Feet",7,3 Left Feet,False,146,Lisa Jones,3,77
48,Benchwarmers vs 11 Men In Flight,8,11 Men In Flight,False,67,Tina Holder,0,85
67,Miscellaneous vs 3 Left Feet,7,3 Left Feet,False,106,Mike Murray,0,46
713,3 Left Feet vs Lost,13,Lost,False,212,James Lee,0,73
48,Benchwarmers vs 11 Men In Flight,4,Benchwarmers,True,63,Mr. Michael Kelly,0,57
817,11 Men In Flight vs We Like Puppies,8,11 Men In Flight,True,67,Tina Holder,2,53
415,Benchwarmers vs Kicking You,15,Kicking You,False,174,Andrew Cox,1,76
112,"Look Ma, No Hands vs Killer Giants",12,Killer Giants,False,11,Andrea Valentine,0,53
614,Miscellaneous vs Cape Coast Mysterious Dwarves,6,Miscellaneous,True,125,William Payne,0,63
1017,The Strongest Football Club vs We Like Puppies,10,The Strongest Football Club,True,69,Latoya Myers,3,63
24,Formerly In Shape Stars vs Benchwarmers,2,Formerly In Shape Stars,True,201,Tina Bell,0,78
919,Easily Nauseous vs Nagoya Grampus Eight,9,Easily Nauseous,True,108,Vanessa Holder,1,80
514,Marauders vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,93,Eric Cook,0,57
811,11 Men In Flight vs Meanies,8,11 Men In Flight,True,7,Kathleen Lewis,1,75
616,Miscellaneous vs Fat Married People,16,Fat Married People,False,95,Russell Pace,1,73
212,Formerly In Shape Stars vs Killer Giants,12,Killer Giants,False,131,Aaron Reyes,2,69
115,"Look Ma, No Hands vs Kicking You",1,"Look Ma, No Hands",True,80,Melissa Harvey,0,57
718,3 Left Feet vs Aliens,7,3 Left Feet,True,146,Lisa Jones,2,66
414,Benchwarmers vs Cape Coast Mysterious Dwarves,4,Benchwarmers,True,203,Destiny Thomas,0,61
917,Easily Nauseous vs We Like Puppies,9,Easily Nauseous,True,148,Robert Adams,0,84
1117,Meanies vs We Like Puppies,17,We Like Puppies,False,76,Tristan Chapman,0,63
515,Marauders vs Kicking You,15,Kicking You,False,34,Jody Golden,0,73
620,Miscellaneous vs Two Left Feet,6,Miscellaneous,True,65,Charles Galloway,0,47
414,Benchwarmers vs Cape Coast Mysterious Dwarves,4,Benchwarmers,True,123,Laurie Hall,0,81
416,Benchwarmers vs Fat Married People,16,Fat Married People,False,215,Christopher Sawyer,0,82
214,Formerly In Shape Stars vs Cape Coast Mysterious Dwarves,14,Cape Coast Mysterious Dwarves,False,153,Jared Bass,0,87
29,Formerly In Shape Stars vs Easily Nauseous,2,Formerly In Shape Stars,True,61,Lauren Anderson,0,56
1013,The Strongest Football Club vs Lost,13,Lost,False,112,Sherri Carlson,0,46
116,"Look Ma, No Hands vs Fat Married People",16,Fat Married People,False,115,Denise Harris,1,68
719,3 Left Feet vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,118,John Taylor,0,46
812,11 Men In Flight vs Killer Giants,8,11 Men In Flight,True,107,Ashley Mckinney,0,61
113,"Look Ma, No Hands vs Lost",1,"Look Ma, No Hands",True,40,James Mcpherson,1,86
1214,Killer Giants vs Cape Coast Mysterious Dwarves,12,Killer Giants,True,31,Philip Webster,0,64
618,Miscellaneous vs Aliens,6,Miscellaneous,True,125,William Payne,0,45
910,Easily Nauseous vs The Strongest Football Club,10,The Strongest Football Club,False,89,Elizabeth Reeves,0,77
1117,Meanies vs We Like Puppies,17,We Like Puppies,False,96,Rebecca Rodriguez,0,84
37,Sons Of Chuck Norris vs 3 Left Feet,3,Sons Of Chuck Norris,True,22,Kristina Strong,0,61
1019,The Strongest Football Club vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,218,Christopher Barnes,1,59
1415,Cape Coast Mysterious Dwarves vs Kicking You,15,Kicking You,False,154,Gloria Allison,0,45
315,Sons Of Chuck Norris vs Kicking You,15,Kicking You,False,134,Amanda Walters,0,48
120,"Look Ma, No Hands vs Two Left Feet",20,Two Left Feet,False,179,Hailey Cooper,1,73
615,Miscellaneous vs Kicking You,15,Kicking You,False,134,Amanda Walters,0,65
715,3 Left Feet vs Kicking You,7,3 Left Feet,True,46,Nicholas Singh,1,70
79,3 Left Feet vs Easily Nauseous,7,3 Left Feet,True,166,Cynthia Carpenter,0,59
1420,Cape Coast Mysterious Dwarves vs Two Left Feet,14,Cape Coast Mysterious Dwarves,True,153,Jared Bass,1,69
59,Marauders vs Easily Nauseous,9,Easily Nauseous,False,208,Lauren Williams,0,83
715,3 Left Feet vs Kicking You,15,Kicking You,False,214,Steve Robbins,2,47
911,Easily Nauseous vs Meanies,11,Meanies,False,210,Matthew Jones,0,52
23,Formerly In Shape Stars vs Sons Of Chuck Norris,3,Sons Of Chuck Norris,False,122,Ivan Peterson,0,47
1315,Lost vs Kicking You,15,Kicking You,False,14,Michelle Ward,3,64
915,Easily Nauseous vs Kicking You,15,Kicking You,False,114,Jared Soto,0,54
317,Sons Of Chuck Norris vs We Like Puppies,17,We Like Puppies,False,116,Andrew Gonzales,0,71
68,Miscellaneous vs 11 Men In Flight,8,11 Men In Flight,False,167,Scott Callahan,0,69
49,Benchwarmers vs Easily Nauseous,9,Easily Nauseous,False,28,Robert Ho,2,45
315,Sons Of Chuck Norris vs Kicking You,15,Kicking You,False,74,Todd Robinson,0,65
513,Marauders vs Lost,13,Lost,False,112,Sherri Carlson,3,60
716,3 Left Feet vs Fat Married People,16,Fat Married People,False,35,Deborah Green,0,54
67,Miscellaneous vs 3 Left Feet,7,3 Left Feet,False,86,Sara Day,0,72
79,3 Left Feet vs Easily Nauseous,7,3 Left Feet,True,66,Shannon Baxter,1,73
419,Benchwarmers vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,118,John Taylor,0,61
1113,Meanies vs Lost,13,Lost,False,12,Jill Graham DVM,0,56
720,3 Left Feet vs Two Left Feet,7,3 Left Feet,True,206,James Garcia,0,74
317,Sons Of Chuck Norris vs We Like Puppies,3,Sons Of Chuck Norris,True,2,Denise Williamson,1,74
810,11 Men In Flight vs The Strongest Football Club,8,11 Men In Flight,True,187,Evan Lopez,1,83
1516,Kicking You vs Fat Married People,16,Fat Married People,False,135,Brittney Wolf,0,68
120,"Look Ma, No Hands vs Two Left Feet",1,"Look Ma, No Hands",True,0,Mary Vargas,0,58
1116,Meanies vs Fat Married People,16,Fat Married People,False,55,Andrew Edwards,0,55
1117,Meanies vs We Like Puppies,11,Meanies,True,10,Christine Cole,1,70
715,3 Left Feet vs Kicking You,7,3 Left Feet,True,146,Lisa Jones,0,73
213,Formerly In Shape Stars vs Lost,2,Formerly In Shape Stars,True,61,Lauren Anderson,0,49
1517,Kicking You vs We Like Puppies,17,We Like Puppies,False,176,David Johnson,0,67
29,Formerly In Shape Stars vs Easily Nauseous,9,Easily Nauseous,False,28,Robert Ho,0,57
620,Miscellaneous vs Two Left Feet,6,Miscellaneous,True,125,William Payne,1,84
59,Marauders vs Easily Nauseous,9,Easily Nauseous,False,108,Vanessa Holder,0,71
911,Easily Nauseous vs Meanies,9,Easily Nauseous,True,168,Ms. Crystal Morgan,1,59
912,Easily Nauseous vs Killer Giants,12,Killer Giants,False,211,Jacob White,1,83
1015,The Strongest Football Club vs Kicking You,10,The Strongest Football Club,True,109,Tracy Miller,0,67
610,Miscellaneous vs The Strongest Football Club,10,The Strongest Football Club,False,129,Amber Le,0,81
39,Sons Of Chuck Norris vs Easily Nauseous,9,Easily Nauseous,False,28,Robert Ho,2,67
819,11 Men In Flight vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,18,Cindy May,1,84
1619,Fat Married People vs Nagoya Grampus Eight,16,Fat Married People,True,55,Andrew Edwards,0,64
620,Miscellaneous vs Two Left Feet,6,Miscellaneous,True,165,Stephen Clark,0,67
513,Marauders vs Lost,13,Lost,False,32,Kathleen Cohen,0,64
313,Sons Of Chuck Norris vs Lost,3,Sons Of Chuck Norris,True,182,Kristina Hall,1,70
1012,The Strongest Football Club vs Killer Giants,10,The Strongest Football Club,True,9,Randy Johnson,1,82
1317,Lost vs We Like Puppies,13,Lost,True,52,Lauren Moreno,1,81
14,"Look Ma, No Hands vs Benchwarmers",1,"Look Ma, No Hands",True,60,Amanda Arnold,0,77
215,Formerly In Shape Stars vs Kicking You,2,Formerly In Shape Stars,True,21,Mariah Mccullough,1,89
1020,The Strongest Football Club vs Two Left Feet,20,Two Left Feet,False,39,Valerie Gonzalez,0,62
1318,Lost vs Aliens,13,Lost,True,172,Brittney Murphy,0,78
1018,The Strongest Football Club vs Aliens,10,The Strongest Football Club,True,109,Tracy Miller,1,53
1619,Fat Married People vs Nagoya Grampus Eight,19,Nagoya Grampus Eight,False,198,Katelyn Roberts,1,47
914,Easily Nauseous vs Cape Coast Mysterious Dwarves,9,Easily Nauseous,True,128,Colton Harris,0,50
57,Marauders vs 3 Left Feet,7,3 Left Feet,False,126,Heather Alvarez,0,58
419,Benchwarmers vs Nagoya Grampus Eight,4,Benchwarmers,True,83,Michael Palmer,3,61
1520,Kicking You vs Two Left Feet,20,Two Left Feet,False,119,Jennifer Bradford,0,83
1115,Meanies vs Kicking You,15,Kicking You,False,114,Jared Soto,1,52
